timestamp,host,cpu,ram,swap
2026-05-18 17:01:53.350,compute1,15.576108932495117,51.78673553466797,2.2827160358428955
2026-05-18 17:02:08.350,compute1,15.09392261505127,51.76670455932617,2.2827160358428955
2026-05-18 17:02:23.350,compute1,14.525877952575684,51.683006286621094,2.2827160358428955
2026-05-18 17:02:38.350,compute1,14.02360725402832,51.718135833740234,2.2827160358428955
2026-05-18 17:02:53.350,compute1,15.529681205749512,51.767330169677734,2.2827160358428955
2026-05-18 17:03:08.350,compute1,15.34935474395752,51.75973129272461,2.2827160358428955
2026-05-18 17:03:23.350,compute1,14.631438255310059,51.80184555053711,2.2827160358428955
2026-05-18 17:03:38.350,compute1,14.250567436218262,51.813758850097656,2.2827160358428955
2026-05-18 17:03:53.350,compute1,15.216668128967285,51.823524475097656,2.2827160358428955
2026-05-18 17:04:08.350,compute1,15.089754104614258,51.77778244018555,2.2827160358428955
2026-05-18 17:04:23.350,compute1,14.60590934753418,51.78635787963867,2.2827160358428955
2026-05-18 17:04:38.350,compute1,14.14072036743164,51.72458267211914,2.2827160358428955
2026-05-18 17:04:53.350,compute1,15.049139976501465,51.76039123535156,2.2827160358428955
2026-05-18 17:05:08.350,compute1,15.069841384887695,51.78880310058594,2.2827160358428955
2026-05-18 17:05:23.350,compute1,14.625984191894531,51.80894470214844,2.2827160358428955
2026-05-18 17:05:38.350,compute1,14.10110855102539,51.770572662353516,2.2827160358428955
2026-05-18 17:05:53.350,compute1,15.03132438659668,51.76102828979492,2.2827160358428955
2026-05-18 17:06:08.350,compute1,15.054462432861328,51.73762893676758,2.2827160358428955
2026-05-18 17:06:23.350,compute1,14.62216854095459,51.682926177978516,2.2827160358428955
2026-05-18 17:06:38.350,compute1,14.133970260620117,51.683509826660156,2.2827160358428955
2026-05-18 17:06:53.350,compute1,15.097416877746582,51.747894287109375,2.2827160358428955
2026-05-18 17:07:08.350,compute1,15.277711868286133,51.742610931396484,2.2827160358428955
2026-05-18 17:07:23.350,compute1,14.647618293762207,51.758811950683594,2.2827160358428955
2026-05-18 17:07:38.350,compute1,14.209436416625977,51.82675552368164,2.2827160358428955
2026-05-18 17:07:53.350,compute1,14.736824989318848,51.80845642089844,2.2827160358428955
2026-05-18 17:08:08.350,compute1,15.324931144714355,51.808128356933594,2.2827160358428955
2026-05-18 17:08:23.350,compute1,14.7228422164917,51.8332405090332,2.2827160358428955
2026-05-18 17:08:38.350,compute1,14.14506721496582,51.754940032958984,2.2827160358428955
2026-05-18 17:08:53.350,compute1,14.75263786315918,51.71519470214844,2.2827160358428955
2026-05-18 17:09:08.350,compute1,15.392197608947754,51.801151275634766,2.2827160358428955
2026-05-18 17:09:23.350,compute1,14.872369766235352,51.798648834228516,2.2827160358428955
2026-05-18 17:09:38.350,compute1,14.235719680786133,51.77288055419922,2.2827160358428955
2026-05-18 17:09:53.350,compute1,14.76639175415039,51.7735481262207,2.2827160358428955
2026-05-18 17:10:08.350,compute1,15.306729316711426,51.72079086303711,2.2827160358428955
2026-05-18 17:10:23.350,compute1,14.81771469116211,51.67843246459961,2.2827160358428955
2026-05-18 17:10:38.350,compute1,14.173830032348633,51.64393997192383,2.2827160358428955
2026-05-18 17:10:53.350,compute1,14.684223175048828,51.72136688232422,2.2827160358428955
2026-05-18 17:11:08.350,compute1,15.350916862487793,51.70628356933594,2.2827160358428955
2026-05-18 17:11:23.350,compute1,14.929510116577148,51.77104568481445,2.2827160358428955
2026-05-18 17:11:38.350,compute1,14.169445037841797,51.7936897277832,2.2827160358428955
2026-05-18 17:11:53.350,compute1,14.704692840576172,51.78949737548828,2.2827160358428955
2026-05-18 17:12:08.350,compute1,15.067634582519531,51.83055114746094,2.2827160358428955
2026-05-18 17:12:23.350,compute1,15.006805419921875,51.815792083740234,2.2827160358428955
2026-05-18 17:12:38.350,compute1,14.190621376037598,51.769996643066406,2.2827160358428955
2026-05-18 17:12:53.350,compute1,14.704768180847168,51.7054443359375,2.2827160358428955
2026-05-18 17:13:08.350,compute1,15.035059928894043,51.76713562011719,2.2827160358428955
2026-05-18 17:13:23.350,compute1,15.047690391540527,51.794010162353516,2.2827160358428955
2026-05-18 17:13:38.350,compute1,14.275838851928711,51.754329681396484,2.2827160358428955
2026-05-18 17:13:53.350,compute1,14.692033767700195,51.7821159362793,2.2827160358428955
2026-05-18 17:14:08.350,compute1,14.949300765991211,51.69305419921875,2.2827160358428955
2026-05-18 17:14:23.350,compute1,15.02192497253418,51.657405853271484,2.2827160358428955
2026-05-18 17:14:38.350,compute1,14.256589889526367,51.62035369873047,2.2827160358428955
2026-05-18 17:14:53.350,compute1,14.671457290649414,51.69938278198242,2.2827160358428955
2026-05-18 17:15:08.350,compute1,14.968896865844727,51.63987350463867,2.2827160358428955
2026-05-18 17:15:23.350,compute1,15.016809463500977,51.773128509521484,2.2827160358428955
2026-05-18 17:15:38.350,compute1,14.227119445800781,51.7415657043457,2.2827160358428955
2026-05-18 17:15:53.350,compute1,14.619781494140625,51.786197662353516,2.2827160358428955
2026-05-18 17:16:08.350,compute1,14.807544708251953,51.8260498046875,2.2827160358428955
2026-05-18 17:16:23.350,compute1,15.108955383300781,51.790130615234375,2.2827160358428955
2026-05-18 17:16:38.350,compute1,14.245400428771973,51.78533935546875,2.2827160358428955
2026-05-18 17:16:53.350,compute1,14.668729782104492,51.73360061645508,2.2827160358428955
2026-05-18 17:17:08.350,compute1,14.75069808959961,51.750404357910156,2.2827160358428955
2026-05-18 17:17:23.350,compute1,15.08041763305664,51.776458740234375,2.2827160358428955
2026-05-18 17:17:38.350,compute1,14.272722244262695,51.75257110595703,2.2827160358428955
2026-05-18 17:17:53.350,compute1,14.56285285949707,51.75655746459961,2.2827160358428955
2026-05-18 17:18:08.350,compute1,14.631021499633789,51.70904541015625,2.2827160358428955
2026-05-18 17:18:23.350,compute1,15.025375366210938,51.66651153564453,2.2827160358428955
2026-05-18 17:18:38.350,compute1,14.311147689819336,51.62605667114258,2.2827160358428955
2026-05-18 17:18:53.350,compute1,14.529138565063477,51.69286346435547,2.2827160358428955
2026-05-18 17:19:08.350,compute1,14.605778694152832,51.63076400756836,2.2827160358428955
2026-05-18 17:19:23.350,compute1,14.877976417541504,51.79602813720703,2.2827160358428955
2026-05-18 17:19:38.350,compute1,14.258939743041992,51.74005889892578,2.2827160358428955
2026-05-18 17:19:53.350,compute1,14.461853981018066,51.820457458496094,2.2827160358428955
2026-05-18 17:20:08.350,compute1,14.577264785766602,51.817649841308594,2.2827160358428955
2026-05-18 17:20:23.350,compute1,15.059843063354492,51.76124954223633,2.2827160358428955
2026-05-18 17:20:38.350,compute1,14.382600784301758,51.782737731933594,2.2827160358428955
2026-05-18 17:20:53.350,compute1,14.531271934509277,51.80723190307617,2.2827160358428955
2026-05-18 17:21:08.350,compute1,14.511456489562988,51.75762176513672,2.2827160358428955
2026-05-18 17:21:23.350,compute1,15.098116874694824,51.8084716796875,2.2827160358428955
2026-05-18 17:21:38.350,compute1,14.450687408447266,51.759395599365234,2.2827160358428955
2026-05-18 17:21:53.350,compute1,14.585988998413086,51.73564147949219,2.2827160358428955
2026-05-18 17:22:08.350,compute1,14.505570411682129,51.747833251953125,2.2827160358428955
2026-05-18 17:22:23.350,compute1,15.026809692382812,51.645389556884766,2.2827160358428955
2026-05-18 17:22:38.350,compute1,14.454180717468262,51.6638069152832,2.2827160358428955
2026-05-18 17:22:53.350,compute1,14.518033027648926,51.725990295410156,2.2827160358428955
2026-05-18 17:23:08.350,compute1,14.54206657409668,51.705322265625,2.2827160358428955
2026-05-18 17:23:23.350,compute1,15.064212799072266,51.77727127075195,2.2827160358428955
2026-05-18 17:23:38.350,compute1,14.436141014099121,51.73569107055664,2.2827160358428955
2026-05-18 17:23:53.350,compute1,14.541627883911133,51.80120086669922,2.2827160358428955
2026-05-18 17:24:08.350,compute1,14.407539367675781,51.73019790649414,2.2827160358428955
2026-05-18 17:24:23.350,compute1,15.063484191894531,51.709049224853516,2.2827160358428955
2026-05-18 17:24:38.350,compute1,14.451613426208496,51.69392395019531,2.2827160358428955
2026-05-18 17:24:53.350,compute1,14.577598571777344,51.789894104003906,2.2827160358428955
2026-05-18 17:25:08.350,compute1,14.386250495910645,51.766624450683594,2.2827160358428955
2026-05-18 17:25:23.350,compute1,15.046167373657227,51.79126739501953,2.2827160358428955
2026-05-18 17:25:38.350,compute1,14.502789497375488,51.74924850463867,2.2827160358428955
2026-05-18 17:25:53.350,compute1,14.657102584838867,51.70120620727539,2.2827160358428955
2026-05-18 17:26:08.350,compute1,14.369882583618164,51.712135314941406,2.2827160358428955
2026-05-18 17:26:23.350,compute1,15.010169982910156,51.607643127441406,2.2827160358428955
2026-05-18 17:26:38.350,compute1,14.521308898925781,51.61980056762695,2.2827160358428955
2026-05-18 17:26:53.350,compute1,14.563940048217773,51.7364501953125,2.2827160358428955
2026-05-18 17:27:08.350,compute1,14.364590644836426,51.68899917602539,2.2827160358428955
2026-05-18 17:27:23.350,compute1,15.091958999633789,51.70138931274414,2.2827160358428955
2026-05-18 17:27:38.350,compute1,14.767404556274414,51.66150665283203,2.2827160358428955
2026-05-18 17:27:53.350,compute1,14.571998596191406,51.69063949584961,2.2827160358428955
2026-05-18 17:28:08.350,compute1,14.201638221740723,51.55698776245117,2.2827160358428955
2026-05-18 17:28:23.350,compute1,15.04112434387207,51.605289459228516,2.2827160358428955
2026-05-18 17:28:38.350,compute1,14.719752311706543,51.57002639770508,2.2827160358428955
2026-05-18 17:28:53.350,compute1,14.562421798706055,51.65819549560547,2.2827160358428955
2026-05-18 17:29:08.350,compute1,14.132311820983887,51.6867790222168,2.2827160358428955
2026-05-18 17:29:23.350,compute1,14.86800479888916,51.72310256958008,2.2827160358428955
2026-05-18 17:29:38.350,compute1,14.74106502532959,51.69676208496094,2.2827160358428955
2026-05-18 17:29:53.350,compute1,14.599175453186035,51.65291976928711,2.2827160358428955
2026-05-18 17:30:08.350,compute1,14.054954528808594,51.6513557434082,2.2827160358428955
2026-05-18 17:30:23.350,compute1,14.812294006347656,51.543479919433594,2.2827160358428955
2026-05-18 17:30:38.350,compute1,14.746932983398438,51.56121063232422,2.2827160358428955
2026-05-18 17:30:53.350,compute1,14.553704261779785,51.68518829345703,2.2827160358428955
2026-05-18 17:31:08.350,compute1,14.150641441345215,51.625732421875,2.2827160358428955
2026-05-18 17:31:23.350,compute1,14.716179847717285,51.641807556152344,2.2827160358428955
2026-05-18 17:31:38.350,compute1,14.80606746673584,51.63457489013672,2.2827160358428955
2026-05-18 17:31:53.350,compute1,14.540568351745605,51.667659759521484,2.2827160358428955
2026-05-18 17:32:08.350,compute1,14.136775970458984,51.475643157958984,2.2827160358428955
2026-05-18 17:32:23.350,compute1,14.684331893920898,51.58148193359375,2.2827160358428955
2026-05-18 17:32:38.350,compute1,14.796295166015625,51.541046142578125,2.2827160358428955
2026-05-18 17:32:53.350,compute1,14.603034973144531,51.5612678527832,2.2827160358428955
2026-05-18 17:33:08.350,compute1,14.067394256591797,51.63096618652344,2.2827160358428955
2026-05-18 17:33:23.350,compute1,14.720876693725586,51.62807083129883,2.2827160358428955
2026-05-18 17:33:38.350,compute1,14.91434097290039,51.663047790527344,2.2827160358428955
2026-05-18 17:33:53.350,compute1,14.670574188232422,51.60597610473633,2.2827160358428955
2026-05-18 17:34:08.350,compute1,14.069665908813477,51.634029388427734,2.2827160358428955
2026-05-18 17:34:23.350,compute1,14.673046112060547,51.487693786621094,2.2827160358428955
2026-05-18 17:34:38.350,compute1,14.843484878540039,51.46484375,2.2827160358428955
2026-05-18 17:34:53.350,compute1,14.617383003234863,51.610435485839844,2.2827160358428955
2026-05-18 17:35:08.350,compute1,14.133285522460938,51.53790283203125,2.2827160358428955
2026-05-18 17:35:23.350,compute1,14.650980949401855,51.60818099975586,2.2827160358428955
2026-05-18 17:35:38.350,compute1,14.794249534606934,51.60575866699219,2.2827160358428955
2026-05-18 17:35:53.350,compute1,14.573980331420898,51.61930465698242,2.2827160358428955
2026-05-18 17:36:08.350,compute1,14.166007995605469,51.45514678955078,2.2827160358428955
2026-05-18 17:36:23.350,compute1,14.571487426757812,51.54092025756836,2.2827160358428955
2026-05-18 17:36:38.350,compute1,14.765193939208984,51.50524139404297,2.2827160358428955
2026-05-18 17:36:53.350,compute1,14.563138961791992,51.513671875,2.2827160358428955
2026-05-18 17:37:08.350,compute1,14.122485160827637,51.577606201171875,2.2827160358428955
2026-05-18 17:37:23.350,compute1,14.628927230834961,51.59803009033203,2.2827160358428955
2026-05-18 17:37:38.350,compute1,14.855034828186035,51.62663269042969,2.2827160358428955
2026-05-18 17:37:53.350,compute1,14.679635047912598,51.56618118286133,2.2827160358428955
2026-05-18 17:38:08.350,compute1,14.229132652282715,51.59326171875,2.2827160358428955
2026-05-18 17:38:23.350,compute1,14.598546981811523,51.41194534301758,2.2827160358428955
2026-05-18 17:38:38.350,compute1,14.836591720581055,51.37350845336914,2.2827160358428955
2026-05-18 17:38:53.350,compute1,14.661031723022461,51.55992889404297,2.2827160358428955
2026-05-18 17:39:08.350,compute1,14.263594627380371,51.498104095458984,2.2827160358428955
2026-05-18 17:39:23.350,compute1,14.664773941040039,51.621986389160156,2.2827160358428955
2026-05-18 17:39:38.350,compute1,14.770065307617188,51.57209777832031,2.2827160358428955
2026-05-18 17:39:53.350,compute1,14.586921691894531,51.59336853027344,2.2827160358428955
2026-05-18 17:40:08.350,compute1,14.288216590881348,51.47449493408203,2.2827160358428955
2026-05-18 17:40:23.350,compute1,14.467479705810547,51.51459884643555,2.2827160358428955
2026-05-18 17:40:38.350,compute1,14.62761116027832,51.481361389160156,2.2827160358428955
2026-05-18 17:40:53.350,compute1,14.463319778442383,51.50526809692383,2.2827160358428955
2026-05-18 17:41:08.350,compute1,14.2432222366333,51.53956604003906,2.2827160358428955
2026-05-18 17:41:23.350,compute1,14.45130729675293,51.572139739990234,2.2827160358428955
2026-05-18 17:41:38.350,compute1,14.559059143066406,51.619380950927734,2.2827160358428955
2026-05-18 17:41:53.350,compute1,14.526023864746094,51.54808044433594,2.2827160358428955
2026-05-18 17:42:08.350,compute1,14.269661903381348,51.60094451904297,2.2827160358428955
2026-05-18 17:42:23.350,compute1,14.40285587310791,51.37963104248047,2.2827160358428955
2026-05-18 17:42:38.350,compute1,14.584915161132812,51.339202880859375,2.2827160358428955
2026-05-18 17:42:53.350,compute1,14.490987777709961,51.528507232666016,2.2827160358428955
2026-05-18 17:43:08.350,compute1,14.302149772644043,51.499595642089844,2.2827160358428955
2026-05-18 17:43:23.350,compute1,14.320630073547363,51.55179214477539,2.2827160358428955
2026-05-18 17:43:38.350,compute1,14.382513999938965,51.5125846862793,2.2827160358428955
2026-05-18 17:43:53.350,compute1,14.377538681030273,51.59978103637695,2.2827160358428955
2026-05-18 17:44:08.350,compute1,14.18455982208252,51.461795806884766,2.2827160358428955
2026-05-18 17:44:23.350,compute1,14.256278991699219,51.48538589477539,2.2827160358428955
2026-05-18 17:44:38.350,compute1,14.306729316711426,51.49553298950195,2.2827160358428955
2026-05-18 17:44:53.350,compute1,14.350080490112305,51.51209259033203,2.2827160358428955
2026-05-18 17:45:08.350,compute1,14.158454895019531,51.51792526245117,2.2827160358428955
2026-05-18 17:45:23.350,compute1,14.301395416259766,51.522789001464844,2.2827160358428955
2026-05-18 17:45:38.350,compute1,14.335413932800293,51.59856033325195,2.2827160358428955
2026-05-18 17:45:53.350,compute1,14.4951171875,51.56476593017578,2.2827160358428955
2026-05-18 17:46:08.350,compute1,14.250630378723145,51.5383186340332,2.2827160358428955
2026-05-18 17:46:23.350,compute1,14.31494140625,51.4222412109375,2.2827160358428955
2026-05-18 17:46:38.350,compute1,14.504756927490234,51.38988494873047,2.2827160358428955
2026-05-18 17:46:53.350,compute1,14.58209228515625,51.49019241333008,2.2827160358428955
2026-05-18 17:47:08.350,compute1,14.378218650817871,51.54326629638672,2.2827160358428955
2026-05-18 17:47:23.350,compute1,14.242648124694824,51.41660690307617,2.2827160358428955
2026-05-18 17:47:38.350,compute1,14.296435356140137,51.42159652709961,2.2827160358428955
2026-05-18 17:47:53.350,compute1,14.488088607788086,51.51363754272461,2.2827160358428955
2026-05-18 17:48:08.350,compute1,14.2045316696167,51.365238189697266,2.2827160358428955
2026-05-18 17:48:23.350,compute1,14.231945991516113,51.409061431884766,2.2827160358428955
2026-05-18 17:48:38.350,compute1,14.327142715454102,51.417964935302734,2.2827160358428955
2026-05-18 17:48:53.350,compute1,14.45566177368164,51.427764892578125,2.2827160358428955
2026-05-18 17:49:08.350,compute1,14.234992027282715,51.43173599243164,2.2827160358428955
2026-05-18 17:49:23.350,compute1,14.273805618286133,51.45848846435547,2.2827160358428955
2026-05-18 17:49:38.350,compute1,14.368653297424316,51.5276985168457,2.2827160358428955
2026-05-18 17:49:53.350,compute1,14.55754280090332,51.48289489746094,2.2827160358428955
2026-05-18 17:50:08.350,compute1,14.276894569396973,51.49143981933594,2.2827160358428955
2026-05-18 17:50:23.350,compute1,14.30610179901123,51.31435775756836,2.2827160358428955
2026-05-18 17:50:38.350,compute1,14.388999938964844,51.28399658203125,2.2827160358428955
2026-05-18 17:50:53.350,compute1,14.595264434814453,51.424781799316406,2.2827160358428955
2026-05-18 17:51:08.350,compute1,14.336886405944824,51.43202590942383,2.2827160358428955
2026-05-18 17:51:23.350,compute1,14.25633716583252,51.45656967163086,2.2827160358428955
2026-05-18 17:51:38.350,compute1,14.338391304016113,51.45002365112305,2.2827160358428955
2026-05-18 17:51:53.350,compute1,14.626827239990234,51.54856491088867,2.2827160358428955
2026-05-18 17:52:08.350,compute1,14.245525360107422,51.37755584716797,2.2827160358428955
2026-05-18 17:52:23.350,compute1,14.240157127380371,51.404300689697266,2.2827160358428955
2026-05-18 17:52:38.350,compute1,14.248388290405273,51.433998107910156,2.2827160358428955
2026-05-18 17:52:53.350,compute1,14.444953918457031,51.41203689575195,2.2827160358428955
2026-05-18 17:53:08.350,compute1,14.225069046020508,51.418548583984375,2.2827160358428955
2026-05-18 17:53:23.350,compute1,14.205931663513184,51.425960540771484,2.2827160358428955
2026-05-18 17:53:38.350,compute1,14.194610595703125,51.522911071777344,2.2827160358428955
2026-05-18 17:53:53.350,compute1,14.485930442810059,51.48527526855469,2.2827160358428955
2026-05-18 17:54:08.350,compute1,14.192691802978516,51.494300842285156,2.2827160358428955
2026-05-18 17:54:23.350,compute1,14.227542877197266,51.33126449584961,2.2827160358428955
2026-05-18 17:54:38.350,compute1,14.230095863342285,51.293697357177734,2.2827160358428955
2026-05-18 17:54:53.350,compute1,14.52199935913086,51.405006408691406,2.2827160358428955
2026-05-18 17:55:08.350,compute1,14.27407169342041,51.44389343261719,2.2827160358428955
2026-05-18 17:55:23.350,compute1,14.217244148254395,51.61901092529297,2.2827160358428955
2026-05-18 17:55:38.350,compute1,14.242154121398926,51.57099914550781,2.2827160358428955
2026-05-18 17:55:53.350,compute1,14.463935852050781,51.64956283569336,2.2827160358428955
2026-05-18 17:56:08.350,compute1,14.271299362182617,51.487571716308594,2.2827160358428955
2026-05-18 17:56:23.350,compute1,14.3110933303833,51.50674819946289,2.2827160358428955
2026-05-18 17:56:38.350,compute1,14.29139232635498,51.509735107421875,2.2827160358428955
2026-05-18 17:56:53.350,compute1,14.492867469787598,51.513710021972656,2.2827160358428955
2026-05-18 17:57:08.350,compute1,14.328876495361328,51.517120361328125,2.2827160358428955
2026-05-18 17:57:23.350,compute1,14.37699031829834,51.50291442871094,2.2827160358428955
2026-05-18 17:57:38.350,compute1,14.291196823120117,51.58320617675781,2.2827160358428955
2026-05-18 17:57:53.350,compute1,14.447441101074219,51.582767486572266,2.2827160358428955
2026-05-18 17:58:08.350,compute1,14.311141967773438,51.541404724121094,2.2827160358428955
2026-05-18 17:58:23.350,compute1,14.367925643920898,51.40094757080078,2.2827160358428955
2026-05-18 17:58:38.350,compute1,14.303343772888184,51.34796142578125,2.2827160358428955
2026-05-18 17:58:53.350,compute1,14.548516273498535,51.48822784423828,2.2827160358428955
2026-05-18 17:59:08.350,compute1,14.421670913696289,51.51346969604492,2.2827160358428955
2026-05-18 17:59:23.350,compute1,14.310798645019531,51.60584259033203,2.2827160358428955
2026-05-18 17:59:38.350,compute1,14.200626373291016,51.56260681152344,2.2827160358428955
2026-05-18 17:59:53.350,compute1,14.474313735961914,51.63446044921875,2.2827160358428955
2026-05-18 18:00:08.350,compute1,14.23332405090332,51.474143981933594,2.2827160358428955
2026-05-18 18:00:23.350,compute1,14.29638957977295,51.5139045715332,2.2827160358428955
2026-05-18 18:00:38.350,compute1,14.224955558776855,51.51165008544922,2.2827160358428955
2026-05-18 18:00:53.350,compute1,14.395681381225586,51.512725830078125,2.2827160358428955
2026-05-18 18:01:08.350,compute1,14.224512100219727,51.51221466064453,2.2827160358428955
2026-05-18 18:01:23.350,compute1,14.313948631286621,51.50611114501953,2.2827160358428955
2026-05-18 18:01:38.350,compute1,14.225377082824707,51.59319305419922,2.2827160358428955
2026-05-18 18:01:53.350,compute1,14.381264686584473,51.558067321777344,2.2827160358428955
2026-05-18 18:02:08.350,compute1,14.269158363342285,51.54498291015625,2.2827160358428955
2026-05-18 18:02:23.350,compute1,14.357549667358398,51.381317138671875,2.2827160358428955
2026-05-18 18:02:38.350,compute1,14.288728713989258,51.33924865722656,2.2827160358428955
2026-05-18 18:02:53.350,compute1,14.491196632385254,51.504234313964844,2.2827160358428955
2026-05-18 18:03:08.350,compute1,14.38422966003418,51.51874542236328,2.2827160358428955
2026-05-18 18:03:23.350,compute1,14.322253227233887,51.623512268066406,2.2827160358428955
2026-05-18 18:03:38.350,compute1,14.205509185791016,51.57853698730469,2.2827160358428955
2026-05-18 18:03:53.350,compute1,14.4107666015625,51.66981887817383,2.2827160358428955
2026-05-18 18:04:08.350,compute1,14.196109771728516,51.507362365722656,2.2827160358428955
2026-05-18 18:04:23.350,compute1,14.277610778808594,51.52027130126953,2.2827160358428955
2026-05-18 18:04:38.350,compute1,14.127471923828125,51.540714263916016,2.2827160358428955
2026-05-18 18:04:53.350,compute1,14.282306671142578,51.51191329956055,2.2827160358428955
2026-05-18 18:05:08.350,compute1,14.147281646728516,51.518150329589844,2.2827160358428955
2026-05-18 18:05:23.350,compute1,14.246721267700195,51.524681091308594,2.2827160358428955
2026-05-18 18:05:38.350,compute1,14.054378509521484,51.625492095947266,2.2827160358428955
2026-05-18 18:05:53.350,compute1,14.22939682006836,51.59074783325195,2.2827160358428955
2026-05-18 18:06:08.350,compute1,14.111916542053223,51.58100128173828,2.2827160358428955
2026-05-18 18:06:23.350,compute1,14.192573547363281,51.44707107543945,2.2827160358428955
2026-05-18 18:06:38.350,compute1,14.075018882751465,51.38864517211914,2.2827160358428955
2026-05-18 18:06:53.350,compute1,14.267268180847168,51.524253845214844,2.2827160358428955
2026-05-18 18:07:08.350,compute1,14.12733268737793,51.56285858154297,2.2827160358428955
2026-05-18 18:07:23.350,compute1,14.10586929321289,51.522613525390625,2.2827160358428955
2026-05-18 18:07:38.350,compute1,14.088601112365723,51.53229522705078,2.2827160358428955
2026-05-18 18:07:53.350,compute1,14.22551155090332,51.627662658691406,2.2827160358428955
2026-05-18 18:08:08.350,compute1,14.123235702514648,51.48883819580078,2.2827160358428955
2026-05-18 18:08:23.350,compute1,14.195113182067871,51.49359893798828,2.2827160358428955
2026-05-18 18:08:38.350,compute1,14.144128799438477,51.52759552001953,2.2827160358428955
2026-05-18 18:08:53.350,compute1,14.249879837036133,51.49599838256836,2.2827160358428955
2026-05-18 18:09:08.350,compute1,14.136229515075684,51.48936462402344,2.2827160358428955
2026-05-18 18:09:23.350,compute1,14.239983558654785,51.49842834472656,2.2827160358428955
2026-05-18 18:09:38.350,compute1,14.158187866210938,51.58076477050781,2.2827160358428955
2026-05-18 18:09:53.350,compute1,14.254572868347168,51.543479919433594,2.2827160358428955
2026-05-18 18:10:08.350,compute1,14.181783676147461,51.54151153564453,2.2827160358428955
2026-05-18 16:55:23.350,compute2,44.585845947265625,59.547332763671875,1.1008325815200806
2026-05-18 16:55:38.350,compute2,44.433284759521484,59.545284271240234,1.1012099981307983
2026-05-18 16:55:53.350,compute2,44.25335693359375,59.54652786254883,1.1014991998672485
2026-05-18 16:56:08.350,compute2,44.270057678222656,59.536617279052734,1.1015346050262451
2026-05-18 16:56:23.350,compute2,44.06906509399414,59.53681945800781,1.1008105278015137
2026-05-18 16:56:38.350,compute2,44.279632568359375,59.53708267211914,1.10158371925354
2026-05-18 16:56:53.350,compute2,43.85408020019531,59.54076385498047,1.101178526878357
2026-05-18 16:57:08.350,compute2,43.854148864746094,59.53736877441406,1.101412296295166
2026-05-18 16:57:23.350,compute2,43.86019515991211,59.536197662353516,1.10198175907135
2026-05-18 16:57:38.350,compute2,43.66985321044922,59.534461975097656,1.101246953010559
2026-05-18 16:57:53.350,compute2,43.3604736328125,59.536956787109375,1.1014035940170288
2026-05-18 16:58:08.350,compute2,43.392581939697266,59.54118347167969,1.1011619567871094
2026-05-18 16:58:23.350,compute2,43.11940002441406,59.54362487792969,1.1017580032348633
2026-05-18 16:58:38.350,compute2,43.309112548828125,59.5401496887207,1.1014459133148193
2026-05-18 16:58:53.350,compute2,42.74913024902344,59.54100799560547,1.1016908884048462
2026-05-18 16:59:08.350,compute2,42.95656967163086,59.54265594482422,1.1022005081176758
2026-05-18 16:59:23.350,compute2,32.0064697265625,59.65460968017578,1.1034685373306274
